Text1,Text2,Label
tem circulador de ar,bebidas alcoólicas,0.1
encontro régua de madeira,bebidas alcoólicas,0.1
vocês vendem iphone 15 pro,bebidas alcoólicas,0.1
decoração para festa infantil,bebidas alcoólicas,0.1
onde comprar pompoarismo kit,bebidas alcoólicas,0.1
mochila infantil,bebidas alcoólicas,0.1
saco de areia para construção,bebidas alcoólicas,0.1
preciso de freezer vertical,bebidas alcoólicas,0.1
onde acho depurador de ar,bebidas alcoólicas,0.1
procuro tanquinho,bebidas alcoólicas,0.1
onde encontro mouse sem fio,bebidas alcoólicas,0.1
tem estante para partitura,bebidas alcoólicas,0.1
tem panela de pressão elétrica,bebidas alcoólicas,0.1
me vê uma balança digital,bebidas alcoólicas,0.1
fone de ouvido com fio,bebidas alcoólicas,0.1
preciso de centrífuga,bebidas alcoólicas,0.1
toalha de praia grande,bebidas alcoólicas,0.1
onde tem xampu infantil,bebidas alcoólicas,0.1
onde comprar lubrificante íntimo,bebidas alcoólicas,0.1
tem filtro de linha,bebidas alcoólicas,0.1
onde encontro achocolatado em pó,bebidas alcoólicas,0.1
tem mesa de escritório,bebidas alcoólicas,0.1
procuro desumidificador,bebidas alcoólicas,0.1
lápis de escrever,bebidas alcoólicas,0.1
onde comprar suco de laranja,bebidas alcoólicas,0.1
me vê uma máquina de costura,bebidas alcoólicas,0.1
encontro detergente neutro,bebidas alcoólicas,0.1
café especial colombiano,bebidas alcoólicas,0.1
quero comprar pedal de guitarra,bebidas alcoólicas,0.1
onde comprar saboneteira de vidro,bebidas alcoólicas,0.1
filtro polarizador para lentes,bebidas alcoólicas,0.1
procuro máquina de barbear,bebidas alcoólicas,0.1
kit de limpeza para lentes,bebidas alcoólicas,0.1
secador de roupas,bebidas alcoólicas,0.1
tem refrigerador duplex,bebidas alcoólicas,0.1
sabão líquido omo,bebidas alcoólicas,0.1
batom rosa claro,bebidas alcoólicas,0.1
onde encontro tinta spray,bebidas alcoólicas,0.1
preciso de webcam hd,bebidas alcoólicas,0.1
vocês vendem filmadora sony,bebidas alcoólicas,0.1
pênis de borracha realístico,bebidas alcoólicas,0.1
onde encontro urso de pelúcia,bebidas alcoólicas,0.1
tem headset gamer,bebidas alcoólicas,0.1
protetor solar para bebês,bebidas alcoólicas,0.1
camiseta hering,bebidas alcoólicas,0.1
tem grill elétrico,bebidas alcoólicas,0.1
vocês vendem prancha de surf,bebidas alcoólicas,0.1
quero comprar drone dji,bebidas alcoólicas,0.1
máscara sensual de renda,bebidas alcoólicas,0.1
tem lava e seca,bebidas alcoólicas,0.1
tem amplificador valvulado,bebidas alcoólicas,0.1
quero comprar ventilador de teto,bebidas alcoólicas,0.1
queria um videogame ps5,bebidas alcoólicas,0.1
chicote para bdsm,bebidas alcoólicas,0.1
comprar capa para celular,bebidas alcoólicas,0.1
chave inglesa,bebidas alcoólicas,0.1
quero comprar cortador de cabelo,bebidas alcoólicas,0.1
tem umidificador de ar,bebidas alcoólicas,0.1
quero comprar mouse sem fio,bebidas alcoólicas,0.1
onde acho câmera canon,bebidas alcoólicas,0.1
onde tem leite em pó,bebidas alcoólicas,0.1
fone de ouvido gamer,bebidas alcoólicas,0.1
queria um aquecedor elétrico,bebidas alcoólicas,0.1
queria um sofá retrátil,bebidas alcoólicas,0.1
preciso de tábua de passar,bebidas alcoólicas,0.1
onde encontro queijo mussarela,bebidas alcoólicas,0.1
cortador de papel,bebidas alcoólicas,0.1
tripé para fotografia,bebidas alcoólicas,0.1
massageador íntimo recarregável,bebidas alcoólicas,0.1
câmera de segurança para casa,bebidas alcoólicas,0.1
preciso de mochila escolar,bebidas alcoólicas,0.1
miniaturas de filmes,bebidas alcoólicas,0.1
tem purificador de ar,bebidas alcoólicas,0.1
lentes wide angle para celulares,bebidas alcoólicas,0.1
comprar pipoca de micro-ondas,bebidas alcoólicas,0.1
onde acho climatizador,bebidas alcoólicas,0.1
preciso de mixer,bebidas alcoólicas,0.1
velas com formato de números,bebidas alcoólicas,0.1
colchão casal,bebidas alcoólicas,0.1
onde acho depilador elétrico,bebidas alcoólicas,0.1
quero comprar ração para gatos,bebidas alcoólicas,0.1
vocês vendem suporte para teclado,bebidas alcoólicas,0.1
onde encontro ventilador de teto,bebidas alcoólicas,0.1
tem microfone profissional,bebidas alcoólicas,0.1
vocês vendem processador,bebidas alcoólicas,0.1
encontro cafeteira italiana,bebidas alcoólicas,0.1
biscoito recheado,bebidas alcoólicas,0.1
onde acho papel higiênico,bebidas alcoólicas,0.1
vocês vendem bicicleta caloi,bebidas alcoólicas,0.1
procuro afinador eletrônico,bebidas alcoólicas,0.1
preciso de café em grãos,bebidas alcoólicas,0.1
preciso de um notebook dell,bebidas alcoólicas,0.1
plug anal pequeno,bebidas alcoólicas,0.1
caixa de chocolate lacta,bebidas alcoólicas,0.1
queria um espremedor,bebidas alcoólicas,0.1
vocês vendem lava louças,bebidas alcoólicas,0.1
jogo de copos plásticos,bebidas alcoólicas,0.1
bola de vôlei,bebidas alcoólicas,0.1
tem aparador de pelos,bebidas alcoólicas,0.1
tem colchão ortopédico,bebidas alcoólicas,0.1
quero comprar cartão de memória,bebidas alcoólicas,0.1
quero comprar centrífuga de roupas,bebidas alcoólicas,0.1
espelho decorativo,bebidas alcoólicas,0.1
tênis adidas,bebidas alcoólicas,0.1
onde acho vodka grey goose,bebidas alcoólicas,1.0
queria um gin plymouth,bebidas alcoólicas,1.0
negroni engarrafado,bebidas alcoólicas,1.0
quero uma cerveja duvel,bebidas alcoólicas,1.0
licor de café mexicano,bebidas alcoólicas,1.0
rum escuro para drinks,bebidas alcoólicas,1.0
bebida alcoólica artesanal para presente,bebidas alcoólicas,1.0
onde acho cerveja hoegaarden,bebidas alcoólicas,1.0
procuro whisky nikka,bebidas alcoólicas,1.0
vinho branco para aperitivos,bebidas alcoólicas,1.0
licor baileys preço,bebidas alcoólicas,1.0
cachaça prata,bebidas alcoólicas,1.0
sidra artesanal pera,bebidas alcoólicas,1.0
queria uma corona geladinha,bebidas alcoólicas,1.0
gin com lavanda,bebidas alcoólicas,1.0
vinho do porto,bebidas alcoólicas,1.0
cerveja lager artesanal,bebidas alcoólicas,1.0
tem vodka ciroc disponível,bebidas alcoólicas,1.0
onde acho whisky cardhu,bebidas alcoólicas,1.0
onde encontro gin malfy,bebidas alcoólicas,1.0
espumante moscatel,bebidas alcoólicas,1.0
me vê uma garrafa de vodka legend,bebidas alcoólicas,1.0
preciso de whisky yamazaki,bebidas alcoólicas,1.0
vinho malbec,bebidas alcoólicas,1.0
vinho merlot chileno,bebidas alcoólicas,1.0
quero um gin silent pool,bebidas alcoólicas,1.0
onde encontro cerveja delirium,bebidas alcoólicas,1.0
whisky 12 anos,bebidas alcoólicas,1.0
me vê uma garrafa de sake premium,bebidas alcoólicas,1.0
espumante doce para sobremesa,bebidas alcoólicas,1.0
vinho tinto seco chileno,bebidas alcoólicas,1.0
preciso de cerveja maredsous,bebidas alcoólicas,1.0
procurando licor baileys,bebidas alcoólicas,1.0
vinho merlot,bebidas alcoólicas,1.0
gin tanqueray em promoção,bebidas alcoólicas,1.0
quero uma heineken bem gelada,bebidas alcoólicas,1.0
cervejas importadas,bebidas alcoólicas,1.0
vodka de baunilha,bebidas alcoólicas,1.0
sidra artesanal maçã verde,bebidas alcoólicas,1.0
gin nacional artesanal,bebidas alcoólicas,1.0
vodka orgânica,bebidas alcoólicas,1.0
cerveja sem glúten,bebidas alcoólicas,1.0
licor artesanal,bebidas alcoólicas,1.0
vinho cabernet sauvignon,bebidas alcoólicas,1.0
onde encontro whisky johnnie walker,bebidas alcoólicas,1.0
me indica uma cerveja trapista,bebidas alcoólicas,1.0
me vê uma garrafa de whisky aberfeldy,bebidas alcoólicas,1.0
caipiroska pronta,bebidas alcoólicas,1.0
vocês tem cerveja schneider weisse,bebidas alcoólicas,1.0
tem whisky glenlivet,bebidas alcoólicas,1.0
me vê uma cerveja goose island,bebidas alcoólicas,1.0
procuro whisky talisker,bebidas alcoólicas,1.0
coquetel tropical engarrafado,bebidas alcoólicas,1.0
cerveja artesanal premiada,bebidas alcoólicas,1.0
vocês vendem cerveja leffe,bebidas alcoólicas,1.0
procuro gin nacional,bebidas alcoólicas,1.0
vocês vendem cerveja brewdog,bebidas alcoólicas,1.0
gin artesanal,bebidas alcoólicas,1.0
procurando cerveja grimbergen,bebidas alcoólicas,1.0
onde acho rum bacardi,bebidas alcoólicas,1.0
vocês tem ballantine's 12 anos,bebidas alcoólicas,1.0
cerveja artesanal ipa,bebidas alcoólicas,1.0
onde encontro vodka ketel one,bebidas alcoólicas,1.0
tem cerveja colorado aí,bebidas alcoólicas,1.0
cerveja artesanal amarga,bebidas alcoólicas,1.0
preciso de uma skol latão,bebidas alcoólicas,1.0
cerveja imperial stout,bebidas alcoólicas,1.0
tequila gold para coquetéis,bebidas alcoólicas,1.0
cerveja artesanal para churrasco,bebidas alcoólicas,1.0
vocês vendem brahma duplo malte,bebidas alcoólicas,1.0
champanhe para celebrações,bebidas alcoólicas,1.0
champanhe francês premium,bebidas alcoólicas,1.0
quero um whisky glenmorangie,bebidas alcoólicas,1.0
gin rosa para drinks,bebidas alcoólicas,1.0
vocês tem cerveja la trappe,bebidas alcoólicas,1.0
tequila josé cuervo ouro,bebidas alcoólicas,1.0
procurando gin brockmans,bebidas alcoólicas,1.0
tem vodka tovaritch,bebidas alcoólicas,1.0
vocês vendem vinho dom pérignon,bebidas alcoólicas,1.0
caipifruta pronta,bebidas alcoólicas,1.0
vodka preta,bebidas alcoólicas,1.0
me vê uma garrafa de cachaça vale verde,bebidas alcoólicas,1.0
tem vinho tinto seco,bebidas alcoólicas,1.0
whisky irlandês cremoso,bebidas alcoólicas,1.0
onde comprar whisky?,bebidas alcoólicas,1.0
onde comprar vinho tinto?,bebidas alcoólicas,1.0
procurando whisky laphroaig,bebidas alcoólicas,1.0
cerveja artesanal ipa perto de mim,bebidas alcoólicas,1.0
rum para coquetéis tropicais,bebidas alcoólicas,1.0
vinho australiano,bebidas alcoólicas,1.0
vinho chileno carmenère,bebidas alcoólicas,1.0
onde comprar gin?,bebidas alcoólicas,1.0
vodka premium importada,bebidas alcoólicas,1.0
vinho branco seco,bebidas alcoólicas,1.0
chopp artesanal delivery,bebidas alcoólicas,1.0
tem vinhos importados,bebidas alcoólicas,1.0
tequila prata para shots,bebidas alcoólicas,1.0
whisky canadense,bebidas alcoólicas,1.0
vinho casillero del diablo,bebidas alcoólicas,1.0
onde encontro vodka finlandia,bebidas alcoólicas,1.0
onde comprar vinho chileno?,bebidas alcoólicas,1.0
rum bacardi sabor coco,bebidas alcoólicas,1.0
whisky jack daniel's preço,bebidas alcoólicas,1.0
onde encontro gin whitley neill,bebidas alcoólicas,1.0
onde acho cerveja modelo,bebidas alcoólicas,1.0
vinho rosé suave,bebidas alcoólicas,1.0
whisky com mel,bebidas alcoólicas,1.0
gin com infusão de pepino,bebidas alcoólicas,1.0
licor de frutas vermelhas,bebidas alcoólicas,1.0
teria uma eisenbahn puro malte,bebidas alcoólicas,1.0
onde comprar rum?,bebidas alcoólicas,1.0
procuro cerveja chimay,bebidas alcoólicas,1.0
tem gin scapegrace disponível,bebidas alcoólicas,1.0
cerveja sour de frutas vermelhas,bebidas alcoólicas,1.0
preciso de uma garrafa de beefeater,bebidas alcoólicas,1.0
coquetéis prontos para festas,bebidas alcoólicas,1.0
quero uma original gelada,bebidas alcoólicas,1.0
cerveja ipa tropical,bebidas alcoólicas,1.0
tem vinhos tintos château margaux,bebidas alcoólicas,1.0
queria uma vodka absolut elyx,bebidas alcoólicas,1.0
tem whisky dimple disponível,bebidas alcoólicas,1.0
tem tequila don julio,bebidas alcoólicas,1.0
me indica uma cerveja tripel karmeliet,bebidas alcoólicas,1.0
tem stella artois gelada,bebidas alcoólicas,1.0
preciso de tequila 1800,bebidas alcoólicas,1.0
vocês vendem cerveja guinness,bebidas alcoólicas,1.0
cerveja heineken lata,bebidas alcoólicas,1.0
onde encontro chivas regal,bebidas alcoólicas,1.0
onde acho vodka pravda,bebidas alcoólicas,1.0
onde acho whisky glenfiddich,bebidas alcoólicas,1.0
vinho americano,bebidas alcoólicas,1.0
vodka premium russa,bebidas alcoólicas,1.0
tem cerveja anchor steam,bebidas alcoólicas,1.0
procuro whisky red label,bebidas alcoólicas,1.0
vinho português,bebidas alcoólicas,1.0
cerveja ipa com lúpulo cítrico,bebidas alcoólicas,1.0
me vê uma budweiser,bebidas alcoólicas,1.0
onde comprar tequila?,bebidas alcoólicas,1.0
procuro cerveja st bernardus,bebidas alcoólicas,1.0
vocês vendem vodka jean marc,bebidas alcoólicas,1.0
licor de chocolate,bebidas alcoólicas,1.0
me indica um bom vinho tinto,bebidas alcoólicas,1.0
tem tequila jose cuervo,bebidas alcoólicas,1.0
coquetel de mojito de limão,bebidas alcoólicas,1.0
onde comprar vodka smirnoff,bebidas alcoólicas,1.0
coquetel cosmopolitan pronto,bebidas alcoólicas,1.0
procurando gin bombay sapphire,bebidas alcoólicas,1.0
vinho rosé,bebidas alcoólicas,1.0
queria um gin gordon's,bebidas alcoólicas,1.0
procurando vodka kaufmann,bebidas alcoólicas,1.0
vinho pinot noir,bebidas alcoólicas,1.0
licor de menta,bebidas alcoólicas,1.0
whisky blended para drinks,bebidas alcoólicas,1.0
rum envelhecido em barril,bebidas alcoólicas,1.0
onde acho vodka crystal head,bebidas alcoólicas,1.0
onde comprar conhaque?,bebidas alcoólicas,1.0
sidra gelada para festa,bebidas alcoólicas,1.0
preciso de uma garrafa de absinto,bebidas alcoólicas,1.0
onde encontro cerveja artesanal ipa,bebidas alcoólicas,1.0
quero um whisky blue label,bebidas alcoólicas,1.0
preciso de vodka beluga,bebidas alcoólicas,1.0
sake para sushi,bebidas alcoólicas,1.0
vocês tem cerveja paulaner,bebidas alcoólicas,1.0
vinho uruguaio,bebidas alcoólicas,1.0
procuro whisky crown royal,bebidas alcoólicas,1.0
tequila cristalina,bebidas alcoólicas,1.0
vinho malbec argentino,bebidas alcoólicas,1.0
vinho tinto envelhecido,bebidas alcoólicas,1.0
espumante para celebrações,bebidas alcoólicas,1.0
whisky escocês,bebidas alcoólicas,1.0
preciso de uma garrafa de patrón,bebidas alcoólicas,1.0
mojito pronto para festa,bebidas alcoólicas,1.0
me indica uma cachaça premium,bebidas alcoólicas,1.0
cerveja artesanal de frutas,bebidas alcoólicas,1.0
cerveja pilsner alemã,bebidas alcoólicas,1.0
me indica um bom espumante,bebidas alcoólicas,1.0
procurando tequila herradura,bebidas alcoólicas,1.0
martini pronto para beber,bebidas alcoólicas,1.0
gin tônica pronto para beber,bebidas alcoólicas,1.0
tem gin hendrick's disponível,bebidas alcoólicas,1.0
vodka importada,bebidas alcoólicas,1.0
vodka sabor limão,bebidas alcoólicas,1.0
quero uma cerveja affligem,bebidas alcoólicas,1.0
vinho,bebidas alcoólicas,1.0
me indica um whisky japonês,bebidas alcoólicas,1.0
cervejas artesanais importadas,bebidas alcoólicas,1.0
quero um gin sipsmith,bebidas alcoólicas,1.0
procurando gin nordes,bebidas alcoólicas,1.0
cerveja belga trapista,bebidas alcoólicas,1.0
vocês vendem gin puerto de indias,bebidas alcoólicas,1.0
vinho californiano,bebidas alcoólicas,1.0
onde comprar absolut vodka,bebidas alcoólicas,1.0
dose de conhaque francês,bebidas alcoólicas,1.0
rum claro para drinks,bebidas alcoólicas,1.0
cocktail de morango pronto,bebidas alcoólicas,1.0
tem cervejas artesanais,bebidas alcoólicas,1.0
queria uma vodka roberto cavalli,bebidas alcoólicas,1.0
quero uma cerveja franziskaner,bebidas alcoólicas,1.0
preciso de gin monkey 47,bebidas alcoólicas,1.0
vinho tinto reserva,bebidas alcoólicas,1.0
vocês vendem gin ki no bi,bebidas alcoólicas,1.0
tem sake tradicional,bebidas alcoólicas,1.0
tem whisky singleton disponível,bebidas alcoólicas,1.0
tem whisky jameson black barrel,bebidas alcoólicas,1.0
vocês vendem whisky jameson,bebidas alcoólicas,1.0
gin com hibisco,bebidas alcoólicas,1.0
algum lugar vende vinho tinto,bebidas alcoólicas,1.0
tem cerveja weihenstephaner,bebidas alcoólicas,1.0
whisky defumado,bebidas alcoólicas,1.0
procurando vodka wyborowa,bebidas alcoólicas,1.0
preciso de vodka káskád,bebidas alcoólicas,1.0
tem vinho malbec catena zapata,bebidas alcoólicas,1.0
licor de laranja triple sec,bebidas alcoólicas,1.0
vinho tinto chileno,bebidas alcoólicas,1.0
cerveja session ipa,bebidas alcoólicas,1.0
procuro whisky mortlach,bebidas alcoólicas,1.0
cerveja de trigo alemã,bebidas alcoólicas,1.0
cerveja artesanal,bebidas alcoólicas,1.0
vocês tem cerveja samuel smith,bebidas alcoólicas,1.0
whisky de malte envelhecido,bebidas alcoólicas,1.0
vinho syrah,bebidas alcoólicas,1.0
queria um rum havana club,bebidas alcoólicas,1.0
bebida energética com vodka,bebidas alcoólicas,1.0
vinho branco suave,bebidas alcoólicas,1.0
cerveja stout encorpada,bebidas alcoólicas,1.0
queria uma vodka danzka,bebidas alcoólicas,1.0
onde encontro cerveja patagonia,bebidas alcoólicas,1.0
coquetel pronto de maracujá,bebidas alcoólicas,1.0
cachaça artesanal mineira,bebidas alcoólicas,1.0
me indica um whisky highland,bebidas alcoólicas,1.0
whisky 12 anos para presente,bebidas alcoólicas,1.0
tequila reposado,bebidas alcoólicas,1.0
quero um vinho português,bebidas alcoólicas,1.0
procurando vodka stolichnaya,bebidas alcoólicas,1.0
cerveja pale ale americana,bebidas alcoólicas,1.0
tem whisky highland park,bebidas alcoólicas,1.0
me vê uma garrafa de vodka u'luvka,bebidas alcoólicas,1.0
onde acho cerveja erdinger,bebidas alcoólicas,1.0
